timestamp,ecg,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,status_ecg,status_imu
16:16:12.200,-0.2949,107.09,-0.24,8.45,-18.50,0.63,2.05,NORMAL,NORMAL
16:16:12.302,-0.4793,109.17,1.59,10.00,-18.09,-0.44,0.79,NORMAL,NORMAL
16:16:12.402,-0.2774,111.20,-2.61,11.53,-17.64,-1.22,0.22,NORMAL,NORMAL
16:16:12.503,0.0072,113.17,-1.25,8.88,-17.15,-0.54,0.09,NORMAL,NORMAL
16:16:12.604,0.3069,115.08,-1.64,10.55,-16.61,-2.31,-0.39,NORMAL,NORMAL
16:16:12.705,1.1575,18.06,1.29,11.21,-16.02,1.29,0.72,NORMAL,NORMAL
16:16:12.806,0.1053,16.28,0.59,10.86,-15.40,-0.97,-0.74,NORMAL,NORMAL
16:16:12.908,-0.3006,14.55,-1.58,10.62,-14.73,-0.92,-0.18,NORMAL,NORMAL
16:16:13.008,-0.4986,12.92,-2.81,8.61,-14.03,0.50,-0.58,NORMAL,NORMAL
16:16:13.109,-0.2632,11.37,2.18,9.13,-13.29,1.28,0.12,NORMAL,NORMAL
16:16:13.210,0.2419,9.91,-2.46,9.74,-12.52,-0.97,1.70,NORMAL,NORMAL
16:16:13.311,0.9938,8.53,-1.47,9.45,-11.72,-0.99,0.97,NORMAL,NORMAL
16:16:13.412,0.1107,7.25,-3.24,10.39,-10.89,0.50,0.91,NORMAL,NORMAL
16:16:13.513,-0.4187,6.07,2.22,11.30,-10.03,-1.22,0.31,NORMAL,NORMAL
16:16:13.613,-0.4137,4.98,-1.47,10.38,-9.14,-0.05,0.83,NORMAL,NORMAL
16:16:13.714,0.2239,3.99,1.82,9.79,-8.24,-2.76,-1.09,NORMAL,NORMAL
16:16:13.815,0.7793,3.11,-1.86,10.24,-7.31,-1.06,0.20,NORMAL,NORMAL
16:16:13.915,0.1222,2.34,-0.24,10.61,-6.36,0.21,0.13,NORMAL,NORMAL
16:16:14.016,-0.3476,1.67,1.35,8.83,-5.40,1.75,-0.40,NORMAL,NORMAL
16:16:14.117,-0.2612,1.11,1.34,9.99,-4.42,0.24,-0.14,NORMAL,NORMAL
16:16:14.217,0.4365,0.67,0.45,10.36,-3.44,0.57,-1.26,NORMAL,NORMAL
16:16:14.318,0.4021,0.34,3.84,10.96,-2.44,0.05,0.93,NORMAL,NORMAL
16:16:14.419,-0.3477,0.12,0.86,10.09,-1.43,0.88,-0.79,NORMAL,NORMAL
16:16:14.520,-0.3207,0.01,-0.97,9.19,-0.43,-0.55,-0.87,NORMAL,NORMAL
16:16:14.621,0.3626,0.02,0.12,8.75,0.58,0.35,0.32,NORMAL,NORMAL
16:16:14.722,0.4104,134.86,-2.21,9.58,1.59,0.17,-0.41,NORMAL,NORMAL
16:16:14.822,-0.3353,134.62,0.28,10.23,2.59,-1.50,-1.31,NORMAL,NORMAL
16:16:14.923,-0.2289,134.27,-0.57,10.08,3.58,-1.26,-0.58,NORMAL,NORMAL
16:16:15.024,0.4329,133.81,3.54,11.49,4.57,0.70,-1.34,NORMAL,NORMAL
16:16:15.125,0.0942,133.23,2.83,10.28,5.55,0.42,-0.42,NORMAL,NORMAL
16:16:15.226,-0.4658,132.55,3.11,9.50,6.51,0.61,0.82,NORMAL,NORMAL
16:16:15.327,0.2401,131.76,0.55,9.90,7.46,-0.64,0.86,NORMAL,NORMAL
16:16:15.428,0.4781,130.86,-3.49,9.96,8.38,-1.25,-0.12,NORMAL,NORMAL
16:16:15.528,-0.4577,129.86,1.22,9.84,9.28,-0.56,1.66,NORMAL,NORMAL
16:16:15.629,-0.0849,128.76,-1.57,10.39,10.16,-0.19,1.55,NORMAL,NORMAL
16:16:15.730,1.3681,127.55,2.71,9.49,11.02,0.01,0.36,NORMAL,NORMAL
16:16:15.831,-0.3013,126.26,-0.08,9.24,11.85,1.92,0.49,NORMAL,NORMAL
16:16:15.932,-0.1790,124.87,2.78,10.25,12.64,-1.04,0.13,NORMAL,NORMAL
16:16:16.033,0.9885,123.39,-3.78,10.90,13.41,-0.54,-1.47,NORMAL,NORMAL
16:16:16.133,-0.3443,121.83,1.37,11.04,14.14,-1.38,0.30,NORMAL,NORMAL
16:16:16.234,-0.1548,120.19,1.05,10.86,14.83,-0.38,1.47,NORMAL,NORMAL
16:16:16.335,1.2121,118.47,-0.52,10.04,15.49,1.94,-0.95,NORMAL,NORMAL
16:16:16.435,-0.4141,116.68,1.22,11.31,16.11,-0.67,0.66,NORMAL,NORMAL
16:16:16.536,-0.0697,114.81,-3.73,9.13,16.68,-0.12,-0.56,NORMAL,NORMAL
16:16:16.637,0.5896,112.89,1.51,11.40,17.22,-0.75,-0.79,NORMAL,NORMAL
16:16:16.738,-0.5500,24.09,-0.15,9.25,17.71,-0.06,-1.25,NORMAL,NORMAL
16:16:16.838,0.2585,26.12,0.14,8.46,18.15,-0.43,0.48,NORMAL,NORMAL
16:16:16.939,0.1398,28.20,-2.57,8.93,18.55,1.13,0.65,NORMAL,NORMAL
16:16:17.040,-0.3906,30.32,2.38,10.88,18.91,-0.01,-1.10,NORMAL,NORMAL
16:16:17.140,0.4826,32.48,-0.01,9.09,19.21,0.88,-1.11,NORMAL,NORMAL
16:16:17.241,-0.2755,34.67,2.11,9.28,19.47,-0.89,-0.65,NORMAL,NORMAL
16:16:17.342,-0.0340,36.89,0.38,9.27,19.67,-0.14,0.21,NORMAL,NORMAL
16:16:17.443,0.2077,39.12,-0.71,9.26,19.83,-0.25,0.17,NORMAL,NORMAL
16:16:17.543,-0.5428,41.38,3.14,10.71,19.94,2.06,0.25,NORMAL,NORMAL
16:16:17.644,0.4560,43.64,2.99,9.32,19.99,-0.06,-1.09,NORMAL,NORMAL
16:16:17.745,-0.2802,45.91,-2.90,11.27,20.00,-1.38,0.17,NORMAL,NORMAL
16:16:17.845,0.0733,48.17,-1.91,9.96,19.95,-0.45,-0.08,NORMAL,NORMAL
16:16:17.946,0.1800,50.42,-2.18,10.30,19.85,-0.57,0.35,NORMAL,NORMAL
16:16:18.047,-0.3242,52.67,-3.43,10.18,19.71,0.16,1.55,NORMAL,NORMAL
16:16:18.148,1.2396,54.89,-2.45,9.02,19.51,0.82,-0.27,NORMAL,NORMAL
16:16:18.248,-0.4383,57.09,-1.32,9.85,19.27,-0.25,-1.54,NORMAL,NORMAL
16:16:18.349,0.3819,59.25,1.63,11.26,18.97,0.30,-0.63,NORMAL,NORMAL
16:16:18.450,-0.2041,61.38,-0.00,8.72,18.63,0.31,0.69,NORMAL,NORMAL
16:16:18.550,0.2527,63.47,-0.78,10.33,18.24,0.36,-1.45,NORMAL,NORMAL
16:16:18.651,0.0067,65.52,0.41,9.21,17.80,0.14,-0.86,NORMAL,NORMAL
16:16:18.752,-0.1084,67.49,0.49,10.02,17.32,2.09,0.08,NORMAL,NORMAL
16:16:18.853,0.3184,65.56,2.86,10.31,16.79,-0.40,0.64,NORMAL,NORMAL
16:16:18.954,-0.3650,63.69,1.45,10.04,16.22,-0.66,1.17,NORMAL,NORMAL
16:16:19.054,1.1956,61.88,1.10,10.37,15.62,0.67,1.25,NORMAL,NORMAL
16:16:19.155,-0.4425,60.14,-3.04,10.28,14.96,0.21,-0.78,NORMAL,NORMAL
16:16:19.256,0.7219,58.48,1.97,9.29,14.28,0.80,-0.54,NORMAL,NORMAL
16:16:19.357,-0.5398,56.91,-1.67,10.63,13.55,0.45,-0.56,NORMAL,NORMAL
16:16:19.458,0.4537,55.41,2.93,10.96,12.79,1.08,0.66,NORMAL,NORMAL
16:16:19.559,-0.4788,54.00,-4.27,9.11,12.00,-0.65,0.08,NORMAL,NORMAL
16:16:19.660,0.4221,52.68,-1.35,10.76,11.18,0.12,-1.00,NORMAL,NORMAL
16:16:19.761,-0.3236,51.46,-4.75,9.86,10.33,-0.49,0.85,NORMAL,NORMAL
16:16:19.862,0.3652,50.34,2.08,11.09,9.45,-0.36,0.01,NORMAL,NORMAL
16:16:19.963,-0.3212,49.32,-2.88,9.51,8.55,2.51,-0.21,NORMAL,NORMAL
16:16:20.063,0.2869,48.40,1.77,12.10,7.63,-1.17,-1.04,NORMAL,NORMAL
16:16:20.164,-0.2861,47.59,-0.77,10.52,6.69,-0.95,-0.61,NORMAL,NORMAL
16:16:20.265,0.3905,46.89,2.03,9.67,5.73,-0.41,-0.56,NORMAL,NORMAL
16:16:20.366,-0.3956,46.29,-0.96,10.08,4.75,-0.84,0.99,NORMAL,NORMAL
16:16:20.467,0.3632,45.81,-0.45,11.45,3.77,-0.17,1.61,NORMAL,NORMAL
16:16:20.567,-0.4167,45.44,-5.26,11.00,2.78,0.43,-0.70,NORMAL,RED_FLAG_FATIGUE
16:16:20.668,0.3372,45.18,0.41,10.12,1.78,0.44,-0.29,NORMAL,NORMAL
16:16:20.769,-0.3770,89.97,-1.88,10.18,0.77,-0.43,0.44,NORMAL,NORMAL
16:16:20.870,0.3901,90.00,3.72,9.65,-0.24,0.69,0.77,NORMAL,NORMAL
16:16:20.971,-0.5440,89.91,-0.63,8.55,-1.25,0.61,1.24,NORMAL,NORMAL
16:16:21.072,0.4374,89.71,1.61,9.93,-2.25,0.41,1.45,NORMAL,NORMAL
16:16:21.173,-0.4736,89.40,0.74,11.13,-3.25,0.77,-0.38,NORMAL,NORMAL
16:16:21.274,0.6359,88.97,0.11,10.42,-4.25,-1.27,0.01,NORMAL,NORMAL
16:16:21.375,-0.4740,88.43,0.01,9.21,-5.23,-1.41,1.59,NORMAL,NORMAL
16:16:21.476,1.2066,87.78,-1.54,9.37,-6.20,-1.47,-0.49,NORMAL,NORMAL
16:16:21.578,-0.4342,87.02,1.96,9.55,-7.15,-0.57,-0.41,NORMAL,NORMAL
16:16:21.678,0.3144,86.16,1.68,11.34,-8.09,-0.28,0.50,NORMAL,NORMAL
16:16:21.779,-0.1957,85.19,-0.07,11.66,-9.00,0.45,-0.98,NORMAL,NORMAL
16:16:21.880,0.1027,84.12,-0.22,9.31,-9.89,0.56,0.67,NORMAL,NORMAL
16:16:21.981,0.1401,82.95,-2.88,10.22,-10.75,-1.08,2.06,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:22.082,-0.2004,81.68,1.51,10.93,-11.59,-1.36,0.14,NORMAL,NORMAL
16:16:22.182,0.2007,80.32,-1.30,10.07,-12.39,0.29,0.13,NORMAL,NORMAL
16:16:22.283,-0.2888,78.87,-1.23,7.94,-13.17,-0.98,-0.53,NORMAL,NORMAL
16:16:22.384,0.4465,77.33,0.97,11.14,-13.91,-0.95,-0.60,NORMAL,NORMAL
16:16:22.485,-0.5063,75.72,-0.85,11.14,-14.62,1.27,0.33,NORMAL,NORMAL
16:16:22.586,0.7686,74.02,0.96,9.61,-15.28,1.07,-2.07,NORMAL,NORMAL
16:16:22.686,-0.4307,72.25,-0.95,8.95,-15.91,-0.16,1.31,NORMAL,NORMAL
16:16:22.787,0.4889,64.58,1.88,9.14,-16.50,0.62,-0.93,NORMAL,NORMAL
16:16:22.888,-0.2417,66.49,-1.64,11.73,-17.05,-0.45,0.85,NORMAL,NORMAL
16:16:22.989,0.0340,68.45,0.68,11.15,-17.56,0.35,-0.51,NORMAL,NORMAL
16:16:23.090,0.1285,70.47,0.98,10.25,-18.02,1.00,-0.06,NORMAL,NORMAL
16:16:23.190,-0.2009,72.53,2.42,9.84,-18.43,-0.49,0.57,NORMAL,NORMAL
16:16:23.291,0.3132,74.64,-0.38,10.00,-18.80,1.03,0.18,NORMAL,NORMAL
16:16:23.392,-0.4065,76.80,4.04,9.64,-19.12,1.39,-0.79,NORMAL,NORMAL
16:16:23.493,0.5518,78.99,0.01,9.12,-19.39,-0.66,-1.04,NORMAL,NORMAL
16:16:23.594,-0.4225,81.21,3.86,9.33,-19.61,0.75,-1.81,NORMAL,NORMAL
16:16:23.695,0.4580,83.44,-3.29,9.46,-19.79,-0.07,0.03,NORMAL,NORMAL
16:16:23.796,-0.2370,85.68,0.02,8.74,-19.91,0.55,-0.78,NORMAL,NORMAL
16:16:23.897,0.0466,87.97,0.82,10.12,-19.98,-2.35,-0.76,NORMAL,NORMAL
16:16:23.998,0.1361,90.24,0.37,10.06,-20.00,-0.67,-0.25,NORMAL,NORMAL
16:16:24.099,-0.3295,92.51,-0.34,10.76,-19.97,0.75,-0.44,NORMAL,NORMAL
16:16:24.200,0.4658,94.77,-0.38,10.53,-19.89,-0.95,0.62,NORMAL,NORMAL
16:16:24.301,-0.5406,97.02,0.85,8.24,-19.76,0.71,-0.44,NORMAL,NORMAL
16:16:24.402,1.1993,99.26,1.57,10.19,-19.57,0.09,0.64,NORMAL,NORMAL
16:16:24.503,-0.3740,101.46,-2.28,9.69,-19.34,0.26,-1.67,NORMAL,NORMAL
16:16:24.603,0.2510,103.64,-2.48,10.24,-19.06,0.28,-1.79,NORMAL,NORMAL
16:16:24.704,-0.0380,105.78,0.93,11.20,-18.73,0.81,-0.79,NORMAL,NORMAL
16:16:24.805,-0.0766,27.12,-0.31,10.77,-18.35,1.98,0.06,NORMAL,NORMAL
16:16:24.906,0.2192,25.06,3.24,11.42,-17.93,-0.46,-0.85,NORMAL,NORMAL
16:16:25.007,-0.4491,23.05,-3.68,10.67,-17.46,1.06,1.14,NORMAL,NORMAL
16:16:25.107,0.4839,21.10,-0.74,9.50,-16.95,0.18,-0.70,NORMAL,NORMAL
16:16:25.208,-0.4960,19.21,-2.69,9.04,-16.39,1.38,-2.07,NORMAL,NORMAL
16:16:25.309,1.0224,17.38,2.17,10.53,-15.79,-1.36,1.86,NORMAL,NORMAL
16:16:25.410,-0.3828,15.63,2.00,12.65,-15.15,0.18,1.67,NORMAL,NORMAL
16:16:25.511,0.1443,13.95,0.21,9.04,-14.48,-0.25,-0.22,NORMAL,NORMAL
16:16:25.611,0.0696,12.35,-2.46,10.60,-13.76,-0.32,0.25,NORMAL,NORMAL
16:16:25.712,-0.1815,10.83,1.19,10.51,-13.02,-0.13,-0.42,NORMAL,NORMAL
16:16:25.813,0.3153,9.40,1.63,9.53,-12.23,0.50,0.85,NORMAL,NORMAL
16:16:25.914,-0.4663,8.05,0.28,9.02,-11.42,0.39,-0.24,NORMAL,NORMAL
16:16:26.015,0.4642,6.81,-3.01,10.48,-10.58,-0.07,-0.15,NORMAL,NORMAL
16:16:26.115,-0.4728,5.66,0.55,10.54,-9.71,0.41,-0.29,NORMAL,NORMAL
16:16:26.216,1.0808,4.61,2.06,9.32,-8.82,-1.47,-1.79,NORMAL,NORMAL
16:16:26.317,-0.3030,3.66,1.36,9.70,-7.90,0.54,-0.14,NORMAL,NORMAL
16:16:26.418,0.2496,2.82,1.31,11.83,-6.96,1.31,-1.45,NORMAL,NORMAL
16:16:26.519,-0.1056,2.08,0.41,10.35,-6.01,-1.78,-0.25,NORMAL,NORMAL
16:16:26.620,-0.1627,1.45,1.43,11.02,-5.04,-0.08,-0.19,NORMAL,NORMAL
16:16:26.720,0.2200,0.94,-0.13,10.09,-4.06,1.57,0.82,NORMAL,NORMAL
16:16:26.822,-0.2156,134.47,-1.47,11.19,-3.06,-0.13,0.53,NORMAL,NORMAL
16:16:26.922,0.3984,134.76,-0.74,10.48,-2.07,0.52,1.76,NORMAL,NORMAL
16:16:27.023,-0.5026,134.94,0.68,10.26,-1.06,0.36,0.46,NORMAL,NORMAL
16:16:27.124,0.4232,135.00,-0.92,8.16,-0.05,0.32,1.20,NORMAL,NORMAL
16:16:27.224,-0.4758,134.95,0.48,9.17,0.95,1.29,-0.09,NORMAL,NORMAL
16:16:27.325,1.1364,134.78,1.45,12.48,1.96,-0.22,-0.59,NORMAL,NORMAL
16:16:27.426,-0.3952,134.51,-1.71,9.47,2.96,-1.05,-0.23,NORMAL,NORMAL
16:16:27.527,0.5556,134.11,-1.62,11.57,3.95,-0.51,0.30,NORMAL,NORMAL
16:16:27.627,-0.3296,133.61,-1.02,10.11,4.93,0.90,-1.80,NORMAL,NORMAL
16:16:27.728,0.2859,132.99,2.33,8.27,5.90,1.32,-0.15,NORMAL,NORMAL
16:16:27.830,-0.2462,132.27,-0.61,9.35,6.86,-0.66,1.15,NORMAL,NORMAL
16:16:27.931,0.0349,131.44,0.85,10.74,7.80,-3.10,1.24,NORMAL,RED_FLAG_FATIGUE
16:16:28.032,-0.0840,130.50,0.24,8.94,8.72,0.68,-1.61,NORMAL,NORMAL
16:16:28.133,0.1196,129.45,2.03,10.27,9.62,1.06,1.20,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:28.234,-0.0894,128.31,0.46,10.01,10.49,0.50,-1.12,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:28.334,-0.0992,127.07,2.87,10.68,11.34,0.22,0.88,NORMAL,NORMAL
16:16:28.435,0.1153,125.74,0.58,9.99,12.15,0.55,0.40,NORMAL,NORMAL
16:16:28.536,-0.1609,124.32,-4.33,9.82,12.94,0.42,-1.02,NORMAL,NORMAL
16:16:28.637,0.1269,122.81,1.77,8.90,13.69,0.46,0.81,NORMAL,NORMAL
16:16:28.737,-0.1929,121.22,-1.39,9.03,14.40,-0.56,-0.99,NORMAL,NORMAL
16:16:28.838,0.1868,15.45,1.51,9.06,15.08,1.33,1.63,NORMAL,NORMAL
16:16:28.939,-0.0522,17.20,-0.05,10.74,15.73,-0.97,0.18,NORMAL,NORMAL
16:16:29.040,0.0462,19.02,-1.44,10.76,16.33,0.00,1.31,NORMAL,NORMAL
16:16:29.140,-0.0993,20.90,-0.53,11.04,16.89,-0.02,-2.13,NORMAL,NORMAL
16:16:29.241,0.1293,22.84,2.07,10.50,17.41,0.76,-1.57,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:29.342,0.0508,24.85,0.02,7.74,17.88,-0.57,0.11,NORMAL,NORMAL
16:16:29.443,-0.1296,26.91,-0.12,11.74,18.31,-0.22,1.38,NORMAL,NORMAL
16:16:29.544,0.2490,29.00,-2.54,10.28,18.69,2.36,1.41,NORMAL,NORMAL
16:16:29.645,-0.3312,31.14,-1.46,10.56,19.03,-0.95,-0.34,NORMAL,NORMAL
16:16:29.745,0.5082,33.31,-1.77,10.31,19.31,0.88,2.50,NORMAL,NORMAL
16:16:29.847,-0.3834,35.52,2.47,10.44,19.55,0.41,0.23,NORMAL,NORMAL
16:16:29.947,0.9952,37.76,1.84,9.46,19.74,0.72,0.05,NORMAL,NORMAL
16:16:30.049,-0.4438,40.00,-2.64,10.33,19.88,-0.30,0.67,NORMAL,NORMAL
16:16:30.149,0.5416,42.27,1.10,11.23,19.96,-0.03,0.88,NORMAL,NORMAL
16:16:30.250,-0.3739,44.54,-0.75,9.92,20.00,-0.20,-0.98,NORMAL,NORMAL
16:16:30.351,0.3842,46.81,2.54,10.75,19.98,-1.20,2.39,NORMAL,NORMAL
16:16:30.452,-0.2029,49.08,-1.06,9.38,19.92,1.26,2.92,NORMAL,NORMAL
16:16:30.553,0.0348,51.33,1.19,11.75,19.80,2.18,-1.71,NORMAL,NORMAL
16:16:30.654,0.2947,53.57,0.68,11.06,19.63,-0.30,-0.26,NORMAL,NORMAL
16:16:30.755,-0.4462,55.79,-0.66,11.16,19.42,0.70,-0.95,NORMAL,NORMAL
16:16:30.856,0.7398,77.03,-2.60,8.63,19.15,-1.63,-1.02,NORMAL,NORMAL
16:16:30.956,-0.4098,74.87,0.07,9.41,18.84,0.10,-0.02,NORMAL,NORMAL
16:16:31.058,0.4581,72.76,-1.61,8.38,18.47,0.62,-0.68,NORMAL,NORMAL
16:16:31.158,-0.1054,70.68,-1.48,9.52,18.06,0.65,-1.56,NORMAL,NORMAL
16:16:31.259,-0.2160,68.66,-0.96,11.38,17.61,-0.97,1.00,NORMAL,NORMAL
16:16:31.360,0.8010,66.69,0.16,8.49,17.11,0.90,-0.38,NORMAL,NORMAL
16:16:31.461,-0.5129,64.78,0.36,9.72,16.56,0.09,-0.38,NORMAL,NORMAL
16:16:31.562,0.4277,62.93,-1.62,10.31,15.98,-0.75,-0.42,NORMAL,NORMAL
16:16:31.662,-0.1844,61.16,4.09,10.17,15.35,0.36,0.83,NORMAL,NORMAL
16:16:31.763,-0.1416,59.45,1.98,10.02,14.68,0.33,1.09,NORMAL,NORMAL
16:16:31.864,1.2527,57.82,-0.18,10.47,13.98,-1.27,-1.91,NORMAL,NORMAL
16:16:31.965,-0.4652,56.28,0.70,10.93,13.24,0.35,0.86,NORMAL,NORMAL
16:16:32.066,0.3199,54.82,1.68,12.31,12.47,0.87,0.86,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:32.166,0.2155,53.45,0.17,10.68,11.67,-0.49,0.15,NORMAL,NORMAL
16:16:32.267,-0.3527,52.18,-1.71,8.77,10.84,0.74,-1.27,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:32.368,0.4294,51.00,1.44,10.40,9.98,0.94,1.00,NORMAL,NORMAL
16:16:32.469,-0.0759,49.92,1.14,10.63,9.09,0.84,-0.09,NORMAL,NORMAL
16:16:32.570,-0.3754,48.93,0.20,8.93,8.18,-0.21,0.06,NORMAL,NORMAL
16:16:32.671,0.4810,48.06,-0.59,9.69,7.25,-1.32,-1.28,NORMAL,NORMAL
16:16:32.771,-0.1663,47.29,-0.51,9.10,6.30,-0.16,0.22,NORMAL,NORMAL
16:16:32.872,-0.3825,88.37,2.96,11.26,5.34,1.57,-0.07,NORMAL,NORMAL
16:16:32.973,0.4818,88.92,0.35,9.63,4.36,-0.40,-0.23,NORMAL,NORMAL
16:16:33.074,-0.0536,89.36,-0.52,9.34,3.37,0.69,1.52,NORMAL,NORMAL
16:16:33.175,-0.4214,89.68,-1.15,9.13,2.37,0.37,1.85,NORMAL,NORMAL
16:16:33.276,0.3733,89.89,1.72,10.43,1.37,0.66,-1.35,NORMAL,NORMAL
16:16:33.376,0.0894,89.99,-1.44,9.81,0.36,0.83,1.85,NORMAL,NORMAL
16:16:33.477,-0.4887,89.98,-1.48,8.80,-0.65,-0.62,2.08,NORMAL,NORMAL
16:16:33.578,0.1794,89.85,-0.17,11.34,-1.66,-0.49,1.49,NORMAL,NORMAL
16:16:33.679,1.1644,89.60,4.59,8.96,-2.66,0.90,0.69,NORMAL,NORMAL
16:16:33.780,-0.3342,89.24,-3.43,12.63,-3.66,-0.65,-0.42,NORMAL,NORMAL
16:16:33.881,-0.3400,88.77,-0.08,10.87,-4.64,0.03,1.00,NORMAL,NORMAL
16:16:33.982,0.4439,88.19,-0.43,9.83,-5.62,0.74,-0.76,NORMAL,NORMAL
16:16:34.082,0.2812,87.50,3.16,10.16,-6.58,-0.80,-0.88,NORMAL,NORMAL
16:16:34.183,-0.5011,86.70,1.66,11.53,-7.52,0.00,-0.73,NORMAL,NORMAL
16:16:34.284,-0.2015,85.79,0.15,10.66,-8.44,-1.51,-0.19,NORMAL,NORMAL
16:16:34.385,0.4049,84.79,3.09,10.53,-9.34,-0.39,-0.14,NORMAL,NORMAL
16:16:34.485,0.1990,83.68,2.08,8.50,-10.22,0.33,1.14,NORMAL,NORMAL
16:16:34.586,-0.4733,82.47,-0.33,10.97,-11.08,0.10,0.14,NORMAL,NORMAL
16:16:34.687,-0.2789,81.16,-0.81,10.22,-11.90,1.52,1.23,NORMAL,NORMAL
16:16:34.789,0.3375,79.76,1.24,9.15,-12.70,0.45,0.94,NORMAL,NORMAL
16:16:34.889,1.1962,56.72,1.12,10.09,-13.46,-1.71,0.15,NORMAL,NORMAL
16:16:34.990,-0.1285,58.29,-1.37,11.62,-14.19,-1.41,-0.33,NORMAL,NORMAL
16:16:35.091,-0.4988,59.94,-0.01,10.98,-14.88,1.41,-1.14,NORMAL,NORMAL
16:16:35.192,-0.1935,61.67,-0.97,10.35,-15.54,0.75,-0.74,NORMAL,NORMAL
16:16:35.293,0.4363,63.47,-0.34,9.32,-16.15,-0.31,-0.43,NORMAL,NORMAL
16:16:35.394,1.2450,65.34,0.89,9.15,-16.73,0.51,-1.70,NORMAL,NORMAL
16:16:35.495,0.0153,67.26,-2.06,9.98,-17.26,-1.41,0.65,NORMAL,NORMAL
16:16:35.595,-0.4708,69.25,0.55,10.97,-17.75,0.94,0.26,NORMAL,NORMAL
16:16:35.696,-0.4424,71.28,-5.63,9.35,-18.19,-1.00,0.52,NORMAL,RED_FLAG_FATIGUE
16:16:35.797,0.1373,73.37,-1.87,8.10,-18.58,-0.03,1.37,NORMAL,NORMAL
16:16:35.898,0.5576,75.50,1.85,10.45,-18.93,-0.57,0.04,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:35.999,0.8540,77.67,0.93,10.82,-19.23,0.05,-0.30,RED_FLAG_ARRHYTHMIA,NORMAL
16:16:36.100,0.0795,79.86,5.52,9.22,-19.49,0.29,0.59,NORMAL,RED_FLAG_FATIGUE
16:16:36.200,-0.2352,82.09,4.25,9.51,-19.69,0.18,0.59,NORMAL,NORMAL
16:16:36.301,-0.3863,84.32,-2.49,9.92,-19.84,1.93,-0.60,NORMAL,NORMAL
16:16:36.402,-0.3432,86.58,0.49,8.95,-19.94,1.40,0.16,NORMAL,NORMAL
16:16:36.502,-0.1144,88.84,-0.16,9.13,-19.99,-0.18,-1.54,NORMAL,NORMAL
16:16:36.603,0.2039,91.11,0.65,10.24,-19.99,-1.41,1.12,NORMAL,NORMAL
16:16:36.704,0.4851,93.37,-1.93,9.81,-19.94,-0.07,-1.17,NORMAL,NORMAL
16:16:36.805,0.4689,95.63,0.12,10.38,-19.84,0.17,-1.31,NORMAL,NORMAL
16:16:36.906,1.0775,37.12,0.06,9.89,-19.69,-0.12,-0.75,NORMAL,NORMAL
16:16:37.007,0.1974,34.90,-2.33,9.65,-19.49,1.77,-0.11,NORMAL,NORMAL
16:16:37.108,0.0322,32.69,-1.88,10.25,-19.24,1.06,0.49,NORMAL,NORMAL
16:16:37.209,-0.2487,30.53,5.09,9.66,-18.94,-0.29,-0.78,NORMAL,RED_FLAG_FATIGUE
16:16:37.309,-0.4296,28.40,1.44,10.64,-18.59,0.51,-2.27,NORMAL,NORMAL
16:16:37.410,-0.4572,26.32,-0.54,12.56,-18.20,0.26,0.95,NORMAL,NORMAL
16:16:37.511,-0.5506,24.29,-1.03,7.91,-17.75,-2.99,-1.13,NORMAL,NORMAL
16:16:37.611,-0.5523,22.30,-0.32,8.50,-17.27,0.32,-0.01,NORMAL,NORMAL
16:16:37.712,-0.5090,20.37,-1.66,9.49,-16.74,1.30,-0.02,NORMAL,NORMAL
16:16:37.813,-0.5082,18.50,0.77,9.49,-16.17,-1.31,-0.29,NORMAL,NORMAL
16:16:37.914,-0.3499,16.71,-1.78,9.37,-15.55,0.56,1.21,NORMAL,NORMAL
16:16:38.014,-0.3840,14.98,-2.77,11.82,-14.90,-1.92,0.60,NORMAL,NORMAL
16:16:38.115,-0.3739,13.34,-0.79,9.42,-14.21,0.14,-0.95,NORMAL,NORMAL
16:16:38.216,-0.4160,11.76,-2.46,9.91,-13.48,0.41,-0.33,NORMAL,NORMAL
16:16:38.317,-0.3276,10.27,-0.40,9.97,-12.72,0.67,-0.66,NORMAL,NORMAL
16:16:38.418,-0.4031,8.87,3.18,9.17,-11.92,-0.32,-0.12,NORMAL,NORMAL
16:16:38.519,-0.4950,7.57,-1.45,10.34,-11.10,-2.13,0.43,NORMAL,NORMAL
16:16:38.620,-0.5383,6.35,1.48,8.50,-10.25,0.36,1.21,NORMAL,NORMAL
16:16:38.721,-0.5189,5.24,-3.94,10.68,-9.37,-1.27,0.70,NORMAL,NORMAL
16:16:38.821,-0.4553,4.23,-0.50,10.51,-8.47,1.56,-1.55,NORMAL,NORMAL
16:16:38.922,-0.4993,131.68,3.99,11.25,-7.54,1.15,0.79,NORMAL,NORMAL
16:16:39.023,-0.3579,132.48,-0.23,10.62,-6.60,1.47,-0.13,NORMAL,NORMAL
